medicao_id,ativo_id,medicao_ts,geracao_mwh,carga_mw,disponibilidade_pct,temperatura_c,qualidade_dado
MED-1652,ATV-004,2026-08-09T14:00:00,164.63,98.04,85.55,37.0,Medido
MED-1653,ATV-005,2026-08-09T14:00:00,343.0,155.9,99.7,36.1,Medido
MED-1654,ATV-006,2026-08-09T14:00:00,156.8,87.98,97.04,34.3,Medido
MED-1655,ATV-007,2026-08-09T14:00:00,392.0,183.96,97.19,31.3,Medido
MED-1656,ATV-008,2026-08-09T14:00:00,158.18,123.66,83.04,31.7,Medido
MED-1657,ATV-001,2026-08-09T15:00:00,147.52,73.11,93.56,35.4,Medido
MED-1658,ATV-002,2026-08-09T15:00:00,235.2,100.48,81.37,33.3,Estimado
MED-1659,ATV-003,2026-08-09T15:00:00,313.6,135.47,98.61,34.6,Medido
MED-1660,ATV-004,2026-08-09T15:00:00,153.77,98.04,85.55,36.7,Medido
MED-1661,ATV-005,2026-08-09T15:00:00,343.0,155.9,99.7,35.7,Medido
MED-1662,ATV-006,2026-08-09T15:00:00,131.13,87.98,97.04,34.0,Medido
MED-1663,ATV-007,2026-08-09T15:00:00,392.0,183.96,97.19,31.0,Medido
MED-1664,ATV-008,2026-08-09T15:00:00,168.71,123.66,83.04,31.4,Medido
MED-1665,ATV-001,2026-08-09T16:00:00,104.31,73.11,93.56,34.4,Estimado
MED-1666,ATV-002,2026-08-09T16:00:00,235.2,100.48,81.37,32.3,Medido
MED-1667,ATV-003,2026-08-09T16:00:00,313.6,135.47,98.61,33.6,Medido
MED-1668,ATV-004,2026-08-09T16:00:00,144.19,98.04,85.55,35.7,Medido
MED-1669,ATV-005,2026-08-09T16:00:00,343.0,155.9,99.7,34.7,Medido
MED-1670,ATV-006,2026-08-09T16:00:00,92.72,87.98,97.04,33.0,Medido
MED-1671,ATV-007,2026-08-09T16:00:00,392.0,183.96,97.19,30.0,Medido
MED-1672,ATV-008,2026-08-09T16:00:00,180.64,123.66,83.04,30.4,Medido
MED-1673,ATV-001,2026-08-09T17:00:00,53.99,73.11,93.56,32.8,Medido
MED-1674,ATV-002,2026-08-09T17:00:00,231.44,100.48,81.37,30.7,Medido
MED-1675,ATV-003,2026-08-09T17:00:00,313.6,135.47,98.61,32.1,Medido
MED-1676,ATV-004,2026-08-09T17:00:00,136.07,98.04,85.55,34.1,Medido
MED-1677,ATV-005,2026-08-09T17:00:00,343.0,155.9,99.7,33.2,Medido
MED-1678,ATV-006,2026-08-09T17:00:00,48.0,87.98,97.04,31.4,Medido
MED-1679,ATV-007,2026-08-09T17:00:00,392.0,183.96,97.19,28.4,Medido
MED-1680,ATV-008,2026-08-09T17:00:00,193.7,123.66,83.04,28.8,Medido
MED-1681,ATV-001,2026-08-09T18:00:00,3.6,73.11,93.56,30.7,Medido
MED-1682,ATV-002,2026-08-09T18:00:00,216.28,100.48,81.37,28.6,Medido
MED-1683,ATV-003,2026-08-09T18:00:00,313.6,135.47,98.61,30.0,Medido
MED-1684,ATV-004,2026-08-09T18:00:00,129.58,98.04,85.55,32.0,Medido
MED-1685,ATV-005,2026-08-09T18:00:00,343.0,155.9,99.7,31.1,Medido
MED-1686,ATV-006,2026-08-09T18:00:00,3.2,87.98,97.04,29.3,Medido
MED-1687,ATV-007,2026-08-09T18:00:00,392.0,183.96,97.19,26.3,Medido
MED-1688,ATV-008,2026-08-09T18:00:00,207.65,123.66,83.04,26.7,Medido
MED-1689,ATV-001,2026-08-09T19:00:00,3.6,73.11,93.56,28.3,Medido
MED-1690,ATV-002,2026-08-09T19:00:00,201.75,100.48,81.37,26.2,Medido
MED-1691,ATV-003,2026-08-09T19:00:00,313.6,135.47,98.61,27.6,Medido
MED-1692,ATV-004,2026-08-09T19:00:00,124.86,98.04,85.55,29.6,Medido
MED-1693,ATV-005,2026-08-09T19:00:00,343.0,155.9,99.7,28.7,Medido
MED-1694,ATV-006,2026-08-09T19:00:00,3.2,87.98,97.04,26.9,Medido
MED-1695,ATV-007,2026-08-09T19:00:00,392.0,183.96,97.19,23.9,Medido
MED-1696,ATV-008,2026-08-09T19:00:00,222.19,123.66,83.04,24.3,Medido
MED-1697,ATV-001,2026-08-09T20:00:00,3.6,73.11,93.56,25.7,Medido
MED-1698,ATV-002,2026-08-09T20:00:00,188.14,100.48,81.37,23.6,Medido
MED-1699,ATV-003,2026-08-09T20:00:00,313.6,135.47,98.61,25.0,Medido
MED-1700,ATV-004,2026-08-09T20:00:00,122.0,98.04,85.55,27.0,Medido
MED-1701,ATV-005,2026-08-09T20:00:00,343.0,155.9,99.7,26.1,Medido
MED-1702,ATV-006,2026-08-09T20:00:00,3.2,87.98,97.04,24.3,Medido
MED-1703,ATV-007,2026-08-09T20:00:00,392.0,183.96,97.19,21.3,Medido
MED-1704,ATV-008,2026-08-09T20:00:00,225.4,123.66,83.04,21.7,Medido
MED-1705,ATV-001,2026-08-09T21:00:00,3.6,73.11,93.56,23.1,Medido
MED-1706,ATV-002,2026-08-09T21:00:00,175.74,100.48,81.37,21.0,Medido
MED-1707,ATV-003,2026-08-09T21:00:00,313.6,135.47,98.61,22.4,Medido
MED-1708,ATV-004,2026-08-09T21:00:00,121.05,98.04,85.55,24.4,Medido
MED-1709,ATV-005,2026-08-09T21:00:00,343.0,155.9,99.7,23.5,Medido
MED-1710,ATV-006,2026-08-09T21:00:00,3.2,87.98,97.04,21.7,Medido
MED-1711,ATV-007,2026-08-09T21:00:00,392.0,183.96,97.19,18.7,Medido
MED-1712,ATV-008,2026-08-09T21:00:00,225.4,123.66,83.04,19.2,Medido
MED-1713,ATV-001,2026-08-09T22:00:00,3.6,60.53,93.56,20.7,Medido
MED-1714,ATV-002,2026-08-09T22:00:00,164.78,83.71,81.37,18.6,Medido
MED-1715,ATV-003,2026-08-09T22:00:00,313.6,113.11,98.61,20.0,Medido
MED-1716,ATV-004,2026-08-09T22:00:00,122.05,83.37,85.55,22.0,Medido
MED-1717,ATV-005,2026-08-09T22:00:00,343.0,131.45,99.7,21.1,Medido
MED-1718,ATV-006,2026-08-09T22:00:00,3.2,76.8,97.04,19.3,Medido
MED-1719,ATV-007,2026-08-09T22:00:00,392.0,156.01,97.19,16.3,Medido
MED-1720,ATV-008,2026-08-09T22:00:00,225.4,107.59,83.04,16.7,Medido
MED-1721,ATV-001,2026-08-09T23:00:00,3.6,60.53,93.56,18.6,Medido
MED-1722,ATV-002,2026-08-09T23:00:00,155.51,83.71,81.37,16.5,Medido
MED-1723,ATV-003,2026-08-09T23:00:00,313.6,113.11,98.61,17.9,Medido
MED-1724,ATV-004,2026-08-09T23:00:00,124.96,83.37,85.55,19.9,Medido
MED-1725,ATV-005,2026-08-09T23:00:00,343.0,131.45,99.7,19.0,Medido
MED-1726,ATV-006,2026-08-09T23:00:00,3.2,76.8,97.04,17.3,Medido
MED-1727,ATV-007,2026-08-09T23:00:00,392.0,156.01,97.19,14.2,Medido
MED-1728,ATV-008,2026-08-09T23:00:00,225.4,107.59,83.04,14.7,Medido
MED-1729,ATV-001,2026-08-10T00:00:00,3.6,93.64,87.71,14.0,Medido
MED-1730,ATV-002,2026-08-10T00:00:00,155.92,127.85,82.28,11.9,Medido
MED-1731,ATV-003,2026-08-10T00:00:00,195.88,171.97,99.44,13.3,Medido
MED-1732,ATV-004,2026-08-10T00:00:00,146.96,121.99,85.54,15.3,Medido
MED-1733,ATV-005,2026-08-10T00:00:00,214.24,195.82,99.27,14.4,Medido
MED-1734,ATV-006,2026-08-10T00:00:00,3.2,106.23,90.14,12.7,Medido
MED-1735,ATV-007,2026-08-10T00:00:00,244.85,229.58,97.06,9.6,Medido
MED-1736,ATV-008,2026-08-10T00:00:00,98.16,149.9,83.79,10.1,Medido
MED-1737,ATV-001,2026-08-10T01:00:00,3.6,93.64,87.71,13.1,Medido
MED-1738,ATV-002,2026-08-10T01:00:00,160.32,127.85,82.28,10.9,Medido
MED-1739,ATV-003,2026-08-10T01:00:00,196.71,171.97,99.44,12.3,Medido
MED-1740,ATV-004,2026-08-10T01:00:00,145.59,121.99,85.54,14.3,Medido
MED-1741,ATV-005,2026-08-10T01:00:00,215.15,195.82,99.27,13.4,Medido
MED-1742,ATV-006,2026-08-10T01:00:00,3.2,106.23,90.14,11.7,Medido
MED-1743,ATV-007,2026-08-10T01:00:00,245.89,229.58,97.06,8.6,Medido
MED-1744,ATV-008,2026-08-10T01:00:00,91.57,149.9,83.79,9.1,Medido
MED-1745,ATV-001,2026-08-10T02:00:00,3.6,93.64,87.71,12.7,Medido
MED-1746,ATV-002,2026-08-10T02:00:00,163.84,127.85,82.28,10.6,Medido
MED-1747,ATV-003,2026-08-10T02:00:00,197.54,171.97,99.44,12.0,Medido
MED-1748,ATV-004,2026-08-10T02:00:00,143.33,121.99,85.54,14.0,Medido
MED-1749,ATV-005,2026-08-10T02:00:00,216.05,195.82,99.27,13.1,Medido
MED-1750,ATV-006,2026-08-10T02:00:00,3.2,106.23,90.14,11.3,Medido
MED-1751,ATV-007,2026-08-10T02:00:00,246.92,229.58,97.06,8.3,Medido
MED-1752,ATV-008,2026-08-10T02:00:00,85.39,149.9,83.79,8.7,Medido
MED-1753,ATV-001,2026-08-10T03:00:00,3.6,93.64,87.71,13.1,Medido
MED-1754,ATV-002,2026-08-10T03:00:00,166.4,127.85,82.28,10.9,Medido
MED-1755,ATV-003,2026-08-10T03:00:00,198.35,171.97,99.44,12.3,Medido
MED-1756,ATV-004,2026-08-10T03:00:00,140.25,121.99,85.54,14.3,Medido
MED-1757,ATV-005,2026-08-10T03:00:00,216.94,195.82,99.27,13.4,Medido
MED-1758,ATV-006,2026-08-10T03:00:00,3.2,106.23,90.14,11.7,Medido
MED-1759,ATV-007,2026-08-10T03:00:00,247.94,229.58,97.06,8.6,Medido
MED-1760,ATV-008,2026-08-10T03:00:00,79.76,149.9,83.79,9.1,Medido
MED-1761,ATV-001,2026-08-10T04:00:00,3.6,93.64,87.71,14.0,Medido
MED-1762,ATV-002,2026-08-10T04:00:00,167.96,127.85,82.28,11.9,Medido
MED-1763,ATV-003,2026-08-10T04:00:00,199.15,171.97,99.44,13.3,Medido
MED-1764,ATV-004,2026-08-10T04:00:00,136.39,121.99,85.54,15.3,Medido
MED-1765,ATV-005,2026-08-10T04:00:00,217.82,195.82,99.27,14.4,Medido
MED-1766,ATV-006,2026-08-10T04:00:00,3.2,106.23,90.14,12.7,Medido
MED-1767,ATV-007,2026-08-10T04:00:00,248.93,229.58,97.06,9.6,Medido
MED-1768,ATV-008,2026-08-10T04:00:00,74.79,149.9,83.79,10.1,Estimado
MED-1769,ATV-001,2026-08-10T05:00:00,3.6,93.64,87.71,15.6,Medido
MED-1770,ATV-002,2026-08-10T05:00:00,168.48,127.85,82.28,13.5,Medido
MED-1771,ATV-003,2026-08-10T05:00:00,199.92,171.97,99.44,14.9,Medido
MED-1772,ATV-004,2026-08-10T05:00:00,131.84,121.99,85.54,16.9,Medido
MED-1773,ATV-005,2026-08-10T05:00:00,218.66,195.82,99.27,16.0,Medido
MED-1774,ATV-006,2026-08-10T05:00:00,3.2,106.23,90.14,14.3,Medido
MED-1775,ATV-007,2026-08-10T05:00:00,249.9,229.58,97.06,11.2,Estimado
MED-1776,ATV-008,2026-08-10T05:00:00,70.58,149.9,83.79,11.7,Medido
MED-1777,ATV-001,2026-08-10T06:00:00,3.6,93.64,87.71,17.7,Medido
MED-1778,ATV-002,2026-08-10T06:00:00,167.95,127.85,82.28,15.6,Medido
MED-1779,ATV-003,2026-08-10T06:00:00,200.67,171.97,99.44,17.0,Medido
MED-1780,ATV-004,2026-08-10T06:00:00,126.69,121.99,85.54,19.0,Medido
MED-1781,ATV-005,2026-08-10T06:00:00,219.48,195.82,99.27,18.1,Medido
MED-1782,ATV-006,2026-08-10T06:00:00,3.2,106.23,90.14,16.3,Estimado
MED-1783,ATV-007,2026-08-10T06:00:00,250.83,229.58,97.06,13.3,Medido
MED-1784,ATV-008,2026-08-10T06:00:00,67.21,149.9,83.79,13.7,Medido
MED-1785,ATV-001,2026-08-10T07:00:00,26.53,93.64,87.71,20.1,Medido
MED-1786,ATV-002,2026-08-10T07:00:00,166.38,127.85,82.28,18.0,Medido
MED-1787,ATV-003,2026-08-10T07:00:00,201.38,171.97,99.44,19.4,Medido
MED-1788,ATV-004,2026-08-10T07:00:00,121.04,121.99,85.54,21.4,Medido
MED-1789,ATV-005,2026-08-10T07:00:00,220.26,195.82,99.27,20.5,Estimado
MED-1790,ATV-006,2026-08-10T07:00:00,23.58,106.23,90.14,18.7,Medido
MED-1791,ATV-007,2026-08-10T07:00:00,251.72,229.58,97.06,15.7,Medido
MED-1792,ATV-008,2026-08-10T07:00:00,64.76,149.9,83.79,16.2,Medido
MED-1793,ATV-001,2026-08-10T08:00:00,51.25,113.65,87.71,22.7,Medido
MED-1794,ATV-002,2026-08-10T08:00:00,163.81,154.53,82.28,20.6,Medido
MED-1795,ATV-003,2026-08-10T08:00:00,202.05,207.54,99.44,22.0,Medido
MED-1796,ATV-004,2026-08-10T08:00:00,115.02,145.34,85.54,24.0,Estimado
MED-1797,ATV-005,2026-08-10T08:00:00,221.0,234.73,99.27,23.1,Medido
MED-1798,ATV-006,2026-08-10T08:00:00,45.55,124.02,90.14,21.3,Medido
MED-1799,ATV-007,2026-08-10T08:00:00,252.57,274.05,97.06,18.3,Medido
MED-1800,ATV-008,2026-08-10T08:00:00,63.28,175.47,83.79,18.7,Medido
MED-1801,ATV-001,2026-08-10T09:00:00,72.47,113.65,87.71,25.3,Medido
MED-1802,ATV-002,2026-08-10T09:00:00,160.28,154.53,82.28,23.2,Medido
MED-1803,ATV-003,2026-08-10T09:00:00,202.68,207.54,99.44,24.6,Estimado
MED-1804,ATV-004,2026-08-10T09:00:00,108.73,145.34,85.54,26.6,Medido
MED-1805,ATV-005,2026-08-10T09:00:00,221.69,234.73,99.27,25.7,Medido
MED-1806,ATV-006,2026-08-10T09:00:00,64.42,124.02,90.14,23.9,Medido
MED-1807,ATV-007,2026-08-10T09:00:00,253.36,274.05,97.06,20.9,Medido
MED-1808,ATV-008,2026-08-10T09:00:00,62.79,175.47,83.79,21.3,Medido
MED-1809,ATV-001,2026-08-10T10:00:00,88.76,113.65,87.71,27.7,Medido
MED-1810,ATV-002,2026-08-10T10:00:00,155.87,154.53,82.28,25.6,Estimado
MED-1811,ATV-003,2026-08-10T10:00:00,203.27,207.54,99.44,27.0,Medido
MED-1812,ATV-004,2026-08-10T10:00:00,102.32,145.34,85.54,29.0,Medido
MED-1813,ATV-005,2026-08-10T10:00:00,222.33,234.73,99.27,28.1,Medido
MED-1814,ATV-006,2026-08-10T10:00:00,78.9,124.02,90.14,26.3,Medido
MED-1815,ATV-007,2026-08-10T10:00:00,254.09,274.05,97.06,23.3,Medido
MED-1816,ATV-008,2026-08-10T10:00:00,63.31,175.47,83.79,23.7,Medido
MED-1817,ATV-001,2026-08-10T11:00:00,99.0,113.65,87.71,29.8,Estimado
MED-1818,ATV-002,2026-08-10T11:00:00,150.67,154.53,82.28,27.7,Medido
MED-1819,ATV-003,2026-08-10T11:00:00,203.8,207.54,99.44,29.1,Medido
MED-1820,ATV-004,2026-08-10T11:00:00,95.91,145.34,85.54,31.1,Medido
MED-1821,ATV-005,2026-08-10T11:00:00,222.91,234.73,99.27,30.2,Medido
MED-1822,ATV-006,2026-08-10T11:00:00,88.0,124.02,90.14,28.4,Medido
MED-1823,ATV-007,2026-08-10T11:00:00,254.75,274.05,97.06,25.4,Medido
MED-1824,ATV-008,2026-08-10T11:00:00,64.82,175.47,83.79,25.8,Medido
MED-1825,ATV-001,2026-08-10T12:00:00,102.49,113.65,87.71,31.4,Medido
MED-1826,ATV-002,2026-08-10T12:00:00,144.79,154.53,82.28,29.3,Medido
MED-1827,ATV-003,2026-08-10T12:00:00,204.28,207.54,99.44,30.6,Medido
MED-1828,ATV-004,2026-08-10T12:00:00,89.62,145.34,85.54,32.7,Medido
MED-1829,ATV-005,2026-08-10T12:00:00,223.43,234.73,99.27,31.7,Medido
MED-1830,ATV-006,2026-08-10T12:00:00,91.1,124.02,90.14,30.0,Medido
MED-1831,ATV-007,2026-08-10T12:00:00,255.35,274.05,97.06,27.0,Medido
MED-1832,ATV-008,2026-08-10T12:00:00,67.29,175.47,83.79,27.4,Medido
MED-1833,ATV-001,2026-08-10T13:00:00,99.0,113.65,87.71,32.4,Medido
MED-1834,ATV-002,2026-08-10T13:00:00,138.33,154.53,82.28,30.3,Medido
MED-1835,ATV-003,2026-08-10T13:00:00,204.7,207.54,99.44,31.6,Medido
MED-1836,ATV-004,2026-08-10T13:00:00,83.6,145.34,85.54,33.7,Medido
MED-1837,ATV-005,2026-08-10T13:00:00,223.89,234.73,99.27,32.7,Medido
MED-1838,ATV-006,2026-08-10T13:00:00,88.0,124.02,90.14,31.0,Medido
MED-1839,ATV-007,2026-08-10T13:00:00,255.88,274.05,97.06,28.0,Medido
MED-1840,ATV-008,2026-08-10T13:00:00,70.68,175.47,83.79,28.4,Medido
MED-1841,ATV-001,2026-08-10T14:00:00,88.76,113.65,87.71,32.7,Medido
MED-1842,ATV-002,2026-08-10T14:00:00,131.45,154.53,82.28,30.6,Medido
MED-1843,ATV-003,2026-08-10T14:00:00,205.06,207.54,99.44,32.0,Medido
MED-1844,ATV-004,2026-08-10T14:00:00,77.97,145.34,85.54,34.0,Medido
MED-1845,ATV-005,2026-08-10T14:00:00,224.28,234.73,99.27,33.1,Medido
MED-1846,ATV-006,2026-08-10T14:00:00,78.9,124.02,90.14,31.3,Medido
MED-1847,ATV-007,2026-08-10T14:00:00,256.32,274.05,97.06,28.3,Medido
MED-1848,ATV-008,2026-08-10T14:00:00,74.91,175.47,83.79,28.7,Medido
MED-1849,ATV-001,2026-08-10T15:00:00,72.47,113.65,87.71,32.4,Medido
MED-1850,ATV-002,2026-08-10T15:00:00,124.26,154.53,82.28,30.3,Medido
MED-1851,ATV-003,2026-08-10T15:00:00,205.35,207.54,99.44,31.6,Medido
MED-1852,ATV-004,2026-08-10T15:00:00,72.82,145.34,85.54,33.7,Medido
MED-1853,ATV-005,2026-08-10T15:00:00,224.61,234.73,99.27,32.7,Medido
MED-1854,ATV-006,2026-08-10T15:00:00,64.42,124.02,90.14,31.0,Medido
MED-1855,ATV-007,2026-08-10T15:00:00,256.69,274.05,97.06,28.0,Medido
MED-1856,ATV-008,2026-08-10T15:00:00,79.9,175.47,83.79,28.4,Medido
MED-1857,ATV-001,2026-08-10T16:00:00,51.25,113.65,87.71,31.4,Medido
MED-1858,ATV-002,2026-08-10T16:00:00,116.93,154.53,82.28,29.3,Medido
MED-1859,ATV-003,2026-08-10T16:00:00,205.58,207.54,99.44,30.6,Medido
MED-1860,ATV-004,2026-08-10T16:00:00,68.28,145.34,85.54,32.7,Medido
MED-1861,ATV-005,2026-08-10T16:00:00,224.86,234.73,99.27,31.7,Medido
MED-1862,ATV-006,2026-08-10T16:00:00,45.55,124.02,90.14,30.0,Medido
MED-1863,ATV-007,2026-08-10T16:00:00,256.98,274.05,97.06,27.0,Medido
MED-1864,ATV-008,2026-08-10T16:00:00,85.55,175.47,83.79,27.4,Medido
MED-1865,ATV-001,2026-08-10T17:00:00,26.53,113.65,87.71,29.8,Medido
MED-1866,ATV-002,2026-08-10T17:00:00,109.61,154.53,82.28,27.7,Medido
MED-1867,ATV-003,2026-08-10T17:00:00,205.74,207.54,99.44,29.1,Medido
MED-1868,ATV-004,2026-08-10T17:00:00,64.44,145.34,85.54,31.1,Medido
MED-1869,ATV-005,2026-08-10T17:00:00,225.03,234.73,99.27,30.2,Medido
MED-1870,ATV-006,2026-08-10T17:00:00,23.58,124.02,90.14,28.4,Medido
MED-1871,ATV-007,2026-08-10T17:00:00,257.18,274.05,97.06,25.4,Medido
MED-1872,ATV-008,2026-08-10T17:00:00,91.74,175.47,83.79,25.8,Medido
MED-1873,ATV-001,2026-08-10T18:00:00,3.6,113.65,87.71,27.7,Medido
MED-1874,ATV-002,2026-08-10T18:00:00,102.43,154.53,82.28,25.6,Medido
MED-1875,ATV-003,2026-08-10T18:00:00,205.84,207.54,99.44,27.0,Medido
MED-1876,ATV-004,2026-08-10T18:00:00,61.37,145.34,85.54,29.0,Medido
MED-1877,ATV-005,2026-08-10T18:00:00,225.14,234.73,99.27,28.1,Medido
MED-1878,ATV-006,2026-08-10T18:00:00,3.2,124.02,90.14,26.3,Medido
MED-1879,ATV-007,2026-08-10T18:00:00,257.3,274.05,97.06,23.3,Medido
MED-1880,ATV-008,2026-08-10T18:00:00,98.34,175.47,83.79,23.7,Medido
MED-1881,ATV-001,2026-08-10T19:00:00,3.6,113.65,87.71,25.3,Medido
MED-1882,ATV-002,2026-08-10T19:00:00,95.55,154.53,82.28,23.2,Medido
MED-1883,ATV-003,2026-08-10T19:00:00,205.86,207.54,99.44,24.6,Medido
MED-1884,ATV-004,2026-08-10T19:00:00,59.13,145.34,85.54,26.6,Medido
MED-1885,ATV-005,2026-08-10T19:00:00,225.16,234.73,99.27,25.7,Medido
MED-1886,ATV-006,2026-08-10T19:00:00,3.2,124.02,90.14,23.9,Medido
MED-1887,ATV-007,2026-08-10T19:00:00,257.33,274.05,97.06,20.9,Medido
MED-1888,ATV-008,2026-08-10T19:00:00,105.22,175.47,83.79,21.3,Medido
MED-1889,ATV-001,2026-08-10T20:00:00,3.6,113.65,87.71,22.7,Medido
MED-1890,ATV-002,2026-08-10T20:00:00,89.1,154.53,82.28,20.6,Medido
MED-1891,ATV-003,2026-08-10T20:00:00,205.82,207.54,99.44,22.0,Medido
MED-1892,ATV-004,2026-08-10T20:00:00,57.78,145.34,85.54,24.0,Medido
MED-1893,ATV-005,2026-08-10T20:00:00,225.11,234.73,99.27,23.1,Medido
MED-1894,ATV-006,2026-08-10T20:00:00,3.2,124.02,90.14,21.3,Medido
MED-1895,ATV-007,2026-08-10T20:00:00,257.27,274.05,97.06,18.3,Medido
MED-1896,ATV-008,2026-08-10T20:00:00,112.25,175.47,83.79,18.7,Medido
MED-1897,ATV-001,2026-08-10T21:00:00,3.6,113.65,87.71,20.1,Medido
MED-1898,ATV-002,2026-08-10T21:00:00,83.23,154.53,82.28,18.0,Medido
MED-1899,ATV-003,2026-08-10T21:00:00,205.7,207.54,99.44,19.4,Medido
MED-1900,ATV-004,2026-08-10T21:00:00,57.33,145.34,85.54,21.4,Medido
MED-1901,ATV-005,2026-08-10T21:00:00,224.99,234.73,99.27,20.5,Medido
MED-1902,ATV-006,2026-08-10T21:00:00,3.2,124.02,90.14,18.7,Medido
MED-1903,ATV-007,2026-08-10T21:00:00,257.13,274.05,97.06,15.7,Medido
MED-1904,ATV-008,2026-08-10T21:00:00,119.27,175.47,83.79,16.2,Medido
MED-1905,ATV-001,2026-08-10T22:00:00,3.6,93.64,87.71,17.7,Medido
MED-1906,ATV-002,2026-08-10T22:00:00,78.04,127.85,82.28,15.6,Medido
MED-1907,ATV-003,2026-08-10T22:00:00,205.52,171.97,99.44,17.0,Medido
MED-1908,ATV-004,2026-08-10T22:00:00,57.8,121.99,85.54,19.0,Medido
MED-1909,ATV-005,2026-08-10T22:00:00,224.79,195.82,99.27,18.1,Medido
MED-1910,ATV-006,2026-08-10T22:00:00,3.2,106.23,90.14,16.3,Medido
MED-1911,ATV-007,2026-08-10T22:00:00,256.9,229.58,97.06,13.3,Medido
MED-1912,ATV-008,2026-08-10T22:00:00,126.15,149.9,83.79,13.7,Medido
MED-1913,ATV-001,2026-08-10T23:00:00,3.6,93.64,87.71,15.6,Medido
MED-1914,ATV-002,2026-08-10T23:00:00,73.65,127.85,82.28,13.5,Medido
MED-1915,ATV-003,2026-08-10T23:00:00,205.27,171.97,99.44,14.9,Medido
MED-1916,ATV-004,2026-08-10T23:00:00,59.18,121.99,85.54,16.9,Medido
MED-1917,ATV-005,2026-08-10T23:00:00,224.52,195.82,99.27,16.0,Medido
MED-1918,ATV-006,2026-08-10T23:00:00,3.2,106.23,90.14,14.3,Medido
MED-1919,ATV-007,2026-08-10T23:00:00,256.59,229.58,97.06,11.2,Medido
MED-1920,ATV-008,2026-08-10T23:00:00,132.74,149.9,83.79,11.7,Estimado
MED-1921,ATV-001,2026-08-11T00:00:00,3.6,99.58,88.27,14.0,Medido
MED-1922,ATV-002,2026-08-11T00:00:00,38.48,135.77,83.27,11.9,Medido
MED-1923,ATV-003,2026-08-11T00:00:00,132.65,182.53,99.7,13.3,Medido
MED-1924,ATV-004,2026-08-11T00:00:00,36.27,128.93,85.09,15.3,Medido
MED-1925,ATV-005,2026-08-11T00:00:00,145.08,207.38,98.29,14.4,Medido
MED-1926,ATV-006,2026-08-11T00:00:00,3.2,111.52,89.52,12.7,Medido
MED-1927,ATV-007,2026-08-11T00:00:00,165.81,242.79,97.37,9.6,Estimado
MED-1928,ATV-008,2026-08-11T00:00:00,24.23,157.49,84.75,10.1,Medido
MED-1929,ATV-001,2026-08-11T01:00:00,3.6,99.58,88.27,13.1,Medido
MED-1930,ATV-002,2026-08-11T01:00:00,39.57,135.77,83.27,10.9,Medido
MED-1931,ATV-003,2026-08-11T01:00:00,133.23,182.53,99.7,12.3,Medido
MED-1932,ATV-004,2026-08-11T01:00:00,35.93,128.93,85.09,14.3,Medido
MED-1933,ATV-005,2026-08-11T01:00:00,145.72,207.38,98.29,13.4,Medido
MED-1934,ATV-006,2026-08-11T01:00:00,3.2,111.52,89.52,11.7,Estimado
MED-1935,ATV-007,2026-08-11T01:00:00,166.54,242.79,97.37,8.6,Medido
MED-1936,ATV-008,2026-08-11T01:00:00,22.6,157.49,84.75,9.1,Medido
MED-1937,ATV-001,2026-08-11T02:00:00,3.6,99.58,88.27,12.7,Medido
MED-1938,ATV-002,2026-08-11T02:00:00,40.43,135.77,83.27,10.6,Medido
MED-1939,ATV-003,2026-08-11T02:00:00,133.81,182.53,99.7,12.0,Medido
MED-1940,ATV-004,2026-08-11T02:00:00,35.37,128.93,85.09,14.0,Medido
MED-1941,ATV-005,2026-08-11T02:00:00,146.36,207.38,98.29,13.1,Estimado
MED-1942,ATV-006,2026-08-11T02:00:00,3.2,111.52,89.52,11.3,Medido
MED-1943,ATV-007,2026-08-11T02:00:00,167.27,242.79,97.37,8.3,Medido
MED-1944,ATV-008,2026-08-11T02:00:00,21.07,157.49,84.75,8.7,Medido
MED-1945,ATV-001,2026-08-11T03:00:00,3.6,99.58,88.27,13.1,Medido
MED-1946,ATV-002,2026-08-11T03:00:00,41.07,135.77,83.27,10.9,Medido
MED-1947,ATV-003,2026-08-11T03:00:00,134.39,182.53,99.7,12.3,Medido
MED-1948,ATV-004,2026-08-11T03:00:00,34.61,128.93,85.09,14.3,Estimado
MED-1949,ATV-005,2026-08-11T03:00:00,146.99,207.38,98.29,13.4,Medido
MED-1950,ATV-006,2026-08-11T03:00:00,3.2,111.52,89.52,11.7,Medido
MED-1951,ATV-007,2026-08-11T03:00:00,167.99,242.79,97.37,8.6,Medido
MED-1952,ATV-008,2026-08-11T03:00:00,19.68,157.49,84.75,9.1,Medido
MED-1953,ATV-001,2026-08-11T04:00:00,3.6,99.58,88.27,14.0,Medido
MED-1954,ATV-002,2026-08-11T04:00:00,41.45,135.77,83.27,11.9,Medido
MED-1955,ATV-003,2026-08-11T04:00:00,134.95,182.53,99.7,13.3,Estimado
MED-1956,ATV-004,2026-08-11T04:00:00,33.66,128.93,85.09,15.3,Medido
MED-1957,ATV-005,2026-08-11T04:00:00,147.6,207.38,98.29,14.4,Medido
MED-1958,ATV-006,2026-08-11T04:00:00,3.2,111.52,89.52,12.7,Medido
MED-1959,ATV-007,2026-08-11T04:00:00,168.69,242.79,97.37,9.6,Medido
MED-1960,ATV-008,2026-08-11T04:00:00,18.46,157.49,84.75,10.1,Medido
